6.091579049825668335e-02,7.358638686127960682e-04,8.378198742866516113e-02,1.738891220092773438e+01,1.614127686480060220e-04,1.933244755491614342e-03,9.023295715451240540e-04,6.795141380280256271e-04,2.067072689533233643e-02,3.493484109640121460e-02,2.541859447956085205e-01,1.062688534148037434e-04,2.372392336837947369e-04,6.209574057720601559e-04,1.266211923211812973e-02,1.537548564374446869e-02,4.896397585980594158e-04,7.135374844074249268e-02,3.177793696522712708e-03,1.257957657799124718e-03,2.475833892822265625e-02,5.571782239712774754e-04,9.570863097906112671e-03,3.503080457448959351e-02,1.666417345404624939e-02,6.954911164939403534e-03,3.556621959432959557e-05,4.051850643008947372e-03,1.477843895554542542e-02,5.668142344802618027e-03,1.301717362366616726e-03,1.698824405670166016e+00,4.202391486614942551e-03,3.385974839329719543e-02,1.480988576076924801e-03,2.190468460321426392e-02,3.268802165985107422e-02,1.990654272958636284e-03,1.836431026458740234e-02,2.370605617761611938e-02,1.995484781218692660e-04,3.076623659580945969e-03,4.585577175021171570e-03,4.044110886752605438e-03,7.871995330788195133e-05,3.216767683625221252e-03,1.583405956625938416e-02,8.545415848493576050e-02,3.324408025946468115e-04,2.529969066381454468e-02,4.324584454298019409e-02,3.985825169365853071e-04,8.272909373044967651e-02,3.423942998051643372e-02,1.452498836442828178e-03,1.758451544446870685e-04,2.392264083027839661e-02,2.450182847678661346e-02,8.071900811046361923e-04,3.405947063583880663e-05,4.858529567718505859e-02,4.003671347163617611e-05,1.515574149379972368e-05,2.250969264423474669e-04,8.498934330418705940e-04,1.473896577954292297e-02,2.102848608046770096e-03,1.353598199784755707e-04,5.496380617842078209e-04,8.955524444580078125e+00,1.935248030349612236e-03,6.834422238171100616e-03,1.609978266060352325e-02,1.109366863965988159e-01,7.161520625231787562e-05,8.602669090032577515e-02,8.347002789378166199e-03,1.079261861741542816e-02,4.706686735153198242e-02,1.011162847280502319e-01,4.894945025444030762e-02,1.428718951501650736e-05,3.644718974828720093e-02,8.310556877404451370e-04,2.307019010186195374e-02,1.409894612152129412e-04,4.379572928883135319e-04,1.307778293266892433e-03,1.868541166186332703e-02,1.470478437840938568e-02,3.811094677075743675e-03,9.617554396390914917e-02,6.443531252443790436e-03,2.612687274813652039e-02,6.021921988576650620e-03,2.046932233497500420e-03,3.767452435567975044e-03,2.253235317766666412e-02,1.163382269442081451e-02,1.740110223181545734e-03
2.645202039275318384e-04,2.776102066040039062e+01,2.200469141826033592e-03,3.662583604454994202e-02,5.517686531675281003e-06,1.327230478636920452e-03,4.978804554411908612e-06,1.615098444744944572e-03,2.348513808101415634e-03,1.497550147178117186e-05,1.222167047671973705e-03,3.774959768634289503e-04,1.678401604294776917e-04,3.234199539292603731e-05,3.104941220954060555e-03,8.055577927734702826e-05,2.412908244878053665e-03,1.452849362976849079e-03,2.541807945817708969e-03,6.091032992117106915e-04,8.376727928407490253e-04,3.334305074531584978e-04,1.160832773894071579e-02,6.493545515695586801e-05,2.907770918682217598e-03,2.121783472830429673e-04,1.825526851462200284e-05,1.296628848649561405e-03,9.476071863900870085e-05,6.151375710032880306e-04,2.181540476158261299e-03,1.456650137901306152e+00,3.922279574908316135e-04,3.689127415418624878e-02,1.133977249264717102e-02,9.867205517366528511e-04,2.859011106193065643e-02,3.917627967894077301e-03,7.472133636474609375e-02,9.217972547048702836e-05,1.967345015145838261e-04,1.155572390416637063e-04,2.549710683524608612e-03,4.455948146642185748e-05,5.761491484008729458e-04,8.466220460832118988e-04,3.922768402844667435e-03,2.507606754079461098e-03,2.878165687434375286e-04,2.286051772534847260e-02,4.591755568981170654e-03,1.050866441801190376e-03,5.035372916609048843e-03,1.650223741307854652e-03,4.719543358078226447e-05,2.112230751663446426e-03,4.764234472531825304e-04,9.138522669672966003e-03,2.719894837355241179e-05,1.566410064697265625e-04,6.909502670168876648e-03,3.255209958297200501e-05,1.399481989210471511e-04,4.282269161194562912e-03,4.083133535459637642e-04,1.192283723503351212e-02,1.474583696108311415e-04,2.386590931564569473e-04,1.727481139823794365e-03,1.599122304469347000e-03,1.139225158840417862e-02,3.082349151372909546e-02,8.204986806958913803e-05,5.349489394575357437e-03,2.952122362330555916e-03,3.395128622651100159e-02,4.708087071776390076e-04,7.213183213025331497e-03,3.224901156499981880e-03,4.642193019390106201e-02,1.354370564222335815e-01,1.536563900117471348e-06,8.441968820989131927e-04,1.269097556360065937e-03,1.436016755178570747e-04,7.129407604224979877e-04,8.434556657448410988e-04,9.727865690365433693e-04,1.522266538813710213e-03,4.875692073255777359e-03,4.349541850388050079e-04,1.372690498828887939e-01,2.736335227382369339e-05,2.401387691497802734e-02,4.883437650278210640e-04,8.311242796480655670e-03,1.148975105024874210e-03,1.580238022143021226e-04,2.319488674402236938e-03,5.365535034798085690e-04
3.748036623001098633e-01,1.468508958816528320e+00,4.079922676086425781e+00,1.744938492774963379e-01,4.899513348937034607e-02,3.164433240890502930e-01,1.527730002999305725e-02,6.156130135059356689e-02,5.067576766014099121e-01,2.645844407379627228e-02,5.723235011100769043e-02,5.509519204497337341e-02,3.657596185803413391e-02,4.527717828750610352e-01,1.793669536709785461e-02,2.062670700252056122e-02,2.949613705277442932e-02,2.788853943347930908e-01,3.099261038005352020e-02,1.686626859009265900e-02,1.616104133427143097e-02,2.555486746132373810e-02,7.275062054395675659e-02,1.913321390748023987e-02,8.886567503213882446e-02,5.678452923893928528e-02,1.756009459495544434e-02,9.595041163265705109e-03,2.347221225500106812e-02,2.114942856132984161e-02,8.819389156997203827e-03,8.086889386177062988e-01,1.153003424406051636e-01,4.753143191337585449e-01,6.865252554416656494e-02,6.199380010366439819e-02,4.188815951347351074e-01,1.145201101899147034e-01,9.215896129608154297e-01,2.098090201616287231e-02,3.250761628150939941e-01,6.405381113290786743e-02,9.763458371162414551e-02,8.016213029623031616e-02,3.079293668270111084e-02,2.595821022987365723e-02,1.226940602064132690e-01,1.676476597785949707e-01,1.669329963624477386e-02,1.494763851165771484e+00,1.148114949464797974e-01,5.797547474503517151e-02,3.081210553646087646e-01,3.498094901442527771e-02,2.221420593559741974e-02,2.711297199130058289e-02,1.503352262079715729e-02,7.033980488777160645e-01,2.262475900352001190e-02,7.335157692432403564e-02,1.011215150356292725e-01,4.860673472285270691e-02,2.166384309530258179e-01,1.804680749773979187e-02,1.059078797698020935e-01,2.586251497268676758e-01,2.765612863004207611e-02,2.291453257203102112e-02,1.782081276178359985e-01,4.118324816226959229e-02,4.984002560377120972e-02,3.858029603958129883e+00,1.706749014556407928e-02,9.170087426900863647e-02,1.278371643275022507e-02,3.447991013526916504e-01,3.973013907670974731e-02,8.364249467849731445e-01,1.730004668235778809e+00,2.374450117349624634e-01,1.938167810440063477e-01,4.151347558945417404e-03,9.517117589712142944e-02,6.915878504514694214e-02,4.791316390037536621e-02,7.554817944765090942e-02,1.543193310499191284e-01,1.477311849594116211e-01,7.424393892288208008e-01,4.004136323928833008e-01,1.294754352420568466e-02,2.548768520355224609e+00,5.475795362144708633e-03,3.879977762699127197e-01,2.503621280193328857e-01,3.235238194465637207e-01,1.708966642618179321e-01,8.604050427675247192e-02,3.360686004161834717e-01,4.699508547782897949e-01
1.469792891293764114e-02,3.294037654995918274e-02,7.067659171298146248e-04,2.855735969543457031e+01,6.257307250052690506e-04,4.197251051664352417e-03,7.365098688751459122e-03,7.036090828478336334e-04,7.515607401728630066e-03,5.343987722881138325e-04,1.122934184968471527e-02,4.148054867982864380e-03,4.860408662352710962e-04,6.000410299748182297e-03,8.813851512968540192e-03,8.754072710871696472e-03,2.420658245682716370e-03,1.584388501942157745e-02,1.959174405783414841e-03,2.551492536440491676e-03,3.396597094251774251e-05,8.780108764767646790e-03,2.198726125061511993e-02,1.056319917552173138e-03,1.337922876700758934e-03,1.381266163662075996e-03,6.109891086816787720e-02,2.175583940697833896e-04,2.298200130462646484e-02,5.012901965528726578e-04,7.347947685047984123e-04,2.025672700256109238e-03,1.227130705956369638e-04,5.788323935121297836e-03,5.183669552206993103e-02,9.454285725951194763e-03,1.022396888583898544e-02,1.487805601209402084e-02,8.262670785188674927e-02,1.709886710159480572e-03,4.499794915318489075e-03,3.518030571285635233e-04,2.689087996259331703e-03,3.491460159420967102e-02,2.706201514229178429e-03,8.164421888068318367e-04,3.081540809944272041e-03,4.518216475844383240e-03,1.510147849330678582e-04,6.329578161239624023e-02,3.716867184266448021e-03,5.152628291398286819e-03,1.868295250460505486e-03,2.174044930143281817e-04,8.421724778600037098e-04,1.097388449124991894e-03,5.028642714023590088e-03,3.709101816639304161e-03,6.368501926772296429e-04,2.781118091661483049e-04,3.022985160350799561e-02,5.602955934591591358e-04,6.186415906995534897e-03,2.157416567206382751e-02,9.921154705807566643e-04,3.014675080776214600e-01,1.758931437507271767e-03,9.280912345275282860e-04,7.968877255916595459e-02,8.142381906509399414e-03,5.933167412877082825e-03,3.231118433177471161e-03,2.290321514010429382e-03,9.702205657958984375e-03,1.917343433888163418e-05,4.225376527756452560e-03,5.644556134939193726e-03,9.523622691631317139e-03,9.264998137950897217e-03,6.506101228296756744e-03,2.183931618928909302e-01,1.181798637844622135e-03,6.251291371881961823e-03,4.530033562332391739e-03,1.127669471316039562e-03,1.599354902282357216e-03,1.831711968407034874e-03,1.348017598502337933e-03,3.440747782588005066e-02,1.136865746229887009e-02,4.182372649665921926e-04,1.020740484818816185e-03,1.573722111061215401e-04,2.535569109022617340e-02,5.020577926188707352e-03,2.029951289296150208e-02,3.055318724364042282e-03,2.210232429206371307e-02,1.086599659174680710e-03,4.375849384814500809e-03
2.409642547718249261e-05,1.440384494344471022e-05,5.982041670904436614e-07,8.937902020988985896e-05,2.996576499938964844e+01,1.609788341738749295e-05,1.311785126745235175e-05,5.268077075015753508e-06,2.508042671252042055e-04,5.500472616404294968e-05,6.550087709911167622e-05,2.789715072140097618e-04,2.738890907494351268e-05,7.061745855025947094e-04,2.289550138812046498e-06,2.902519736380781978e-05,5.713845530408434570e-05,2.490652259439229965e-04,9.945034253178164363e-05,3.668682666102540679e-06,1.007969331112690270e-06,3.143512367387302220e-05,4.400963007356040180e-06,2.688207132450770587e-05,1.927410630742087960e-05,2.840027264028321952e-05,7.461568020517006516e-05,9.997838787967339158e-07,8.148897904902696609e-06,1.139725427492521703e-04,9.385041266796179116e-06,2.763578959275037050e-04,6.755905360478209332e-06,9.512536962574813515e-06,1.188604073831811547e-04,4.922439620713703334e-05,3.853974340017884970e-05,1.124039117712527514e-04,8.679310121806338429e-05,3.550298424670472741e-05,4.313524405006319284e-04,8.824610267765820026e-05,1.102524151974648703e-06,3.641505027189850807e-04,1.046493889589328319e-05,4.071949224453419447e-04,4.250301572028547525e-05,4.094000032637268305e-04,3.903555523265822558e-07,1.156003600044641644e-05,3.593542351154610515e-05,5.406180571299046278e-05,8.756024726608302444e-06,3.250545887567568570e-06,1.679260276432614774e-05,2.964934174087829888e-05,7.859072866267524660e-06,5.840724916197359562e-04,1.054625317919999361e-05,5.904047156946035102e-06,7.437165186274796724e-05,6.587523967027664185e-05,1.808237138902768493e-04,9.498449799139052629e-06,6.609375759580871090e-06,1.789090037345886230e-02,1.509777066530659795e-04,1.462818909203633666e-05,1.306926515098894015e-05,8.576692198403179646e-04,1.278468698728829622e-04,3.830687273875810206e-05,7.125668616936309263e-06,4.104264007764868438e-05,3.782061867241282016e-06,4.670915222959592938e-05,6.270813173614442348e-05,9.986486984416842461e-04,4.656771852751262486e-05,3.790605114772915840e-04,2.557649895607028157e-05,7.112151251931209117e-06,4.955106414854526520e-04,3.522896440699696541e-04,4.943030580761842430e-05,1.376476720906794071e-04,2.395068004261702299e-04,8.175733819371089339e-05,3.752670949324965477e-03,5.553417577175423503e-05,1.630836777621880174e-06,1.171358278952538967e-03,1.743785333019332029e-06,1.119102817028760910e-04,4.218721733195707202e-05,2.027863956755027175e-06,1.890362909762188792e-04,4.899180494248867035e-04,2.804696268867701292e-04,1.695483369985595345e-04
8.519156835973262787e-03,9.534454904496669769e-03,8.228935184888541698e-04,3.284636139869689941e-01,6.553997844457626343e-02,2.676365280151367188e+01,1.788255176506936550e-03,2.396775409579277039e-03,3.338089957833290100e-02,1.691028359346091747e-03,3.324208781123161316e-03,1.004901132546365261e-03,3.708629519678652287e-04,4.378090798854827881e-02,7.481048814952373505e-04,5.341294221580028534e-03,1.077027712017297745e-02,8.651714026927947998e-02,7.031361758708953857e-02,1.882810920506017283e-06,2.626087807584553957e-04,6.318233441561460495e-03,8.258362067863345146e-04,3.241095924749970436e-03,1.985862851142883301e-01,3.728690091520547867e-03,6.906479597091674805e-02,3.438569605350494385e-03,2.180256415158510208e-03,1.403130241669714451e-03,1.057621836662292480e-02,2.224338613450527191e-02,6.569779361598193645e-05,1.255591213703155518e-02,6.482668220996856689e-02,4.716770257800817490e-03,1.741326414048671722e-02,6.884691538289189339e-04,1.629835739731788635e-02,2.932549221441149712e-03,5.300208926200866699e-03,7.736391853541135788e-03,2.569462405517697334e-03,4.368214868009090424e-03,2.578815445303916931e-03,1.092990487813949585e-02,6.191411521285772324e-04,2.044171653687953949e-02,2.366649132454767823e-04,2.633011713624000549e-02,7.948345155455172062e-04,2.334829041501507163e-04,2.521895617246627808e-02,1.399236498400568962e-03,3.858840500470250845e-04,6.222820957191288471e-04,6.513634580187499523e-04,1.459630113095045090e-02,3.493666881695389748e-04,1.108475844375789165e-03,3.232685849070549011e-02,4.255978856235742569e-03,6.933679338544607162e-03,6.648518610745668411e-04,6.206708960235118866e-03,1.808391958475112915e-01,4.137699492275714874e-03,2.435775706544518471e-03,1.212837081402540207e-02,1.268766634166240692e-02,1.766301505267620087e-02,4.941953811794519424e-03,7.447631651302799582e-05,7.760392967611551285e-03,5.781364161521196365e-04,1.156064588576555252e-02,1.131904963403940201e-02,4.889442324638366699e-01,1.195588055998086929e-02,5.306950770318508148e-03,3.120030742138624191e-03,6.350942840072093531e-06,6.103998050093650818e-02,2.421447774395346642e-03,3.033082187175750732e-02,4.577194806188344955e-03,2.581290667876601219e-03,9.906467050313949585e-03,2.882621884346008301e-01,5.003104358911514282e-02,1.161974156275391579e-03,4.624859895557165146e-03,8.497630245983600616e-03,2.878685295581817627e-01,4.973694216459989548e-03,2.270116470754146576e-02,1.124279946088790894e-02,3.407999277114868164e-01,3.383002057671546936e-02,3.495845245197415352e-03
1.801194436848163605e-02,1.362890936434268951e-02,7.788332551717758179e-02,1.058024764060974121e+00,2.130284905433654785e-02,6.947763729840517044e-03,2.248017549514770508e+00,5.992840602993965149e-02,1.605708524584770203e-02,4.441908746957778931e-02,8.846617490053176880e-02,2.348979711532592773e-01,3.671908751130104065e-02,1.362787187099456787e-01,2.723644673824310303e-02,6.915511608123779297e+00,5.972195863723754883e-01,1.386959671974182129e+00,3.574354946613311768e-02,2.578613348305225372e-03,2.793892920017242432e-01,6.579142529517412186e-03,1.563928425312042236e-01,2.539738826453685760e-02,9.066081047058105469e-01,4.259529523551464081e-03,2.691274741664528847e-03,3.233265131711959839e-02,3.998985514044761658e-02,1.606030203402042389e-02,1.275321189314126968e-02,1.891455531120300293e+00,2.700833417475223541e-02,2.073476016521453857e-01,5.027433857321739197e-02,2.388546943664550781e+00,2.010798007249832153e-01,1.683735370635986328e+00,3.712536022067070007e-02,1.058409214019775391e-01,4.496590117923915386e-04,4.574997350573539734e-02,5.141328573226928711e-01,3.923420608043670654e-02,1.004102453589439392e-02,2.935809083282947540e-02,1.286433264613151550e-02,1.108233571052551270e+00,1.922932802699506283e-03,1.114137992262840271e-01,3.707842528820037842e-02,1.494181454181671143e-01,4.521841108798980713e-01,3.904382884502410889e-02,1.819928735494613647e-02,2.367831999436020851e-03,3.160879760980606079e-02,1.824205875396728516e+00,2.785120531916618347e-02,9.948141872882843018e-03,2.199111692607402802e-02,9.792638942599296570e-03,1.184098888188600540e-02,1.585778221487998962e-02,3.110290691256523132e-02,1.419133879244327545e-02,1.356967911124229431e-02,3.977450728416442871e-02,2.070969529449939728e-02,2.182304263114929199e-01,1.921577304601669312e-01,8.879945613443851471e-03,4.151944816112518311e-02,5.461582913994789124e-02,2.920222096145153046e-02,1.447038799524307251e-01,5.349580664187669754e-03,4.075852409005165100e-02,1.452638208866119385e-01,1.757565438747406006e-01,9.307195246219635010e-02,7.524706888943910599e-04,1.192178502678871155e-01,8.601093292236328125e-02,5.963138118386268616e-02,7.097469642758369446e-03,5.692647397518157959e-02,6.396342068910598755e-02,9.309173226356506348e-01,7.917338609695434570e-02,3.402836993336677551e-02,1.366930902004241943e-01,4.715494345873594284e-03,7.917398959398269653e-02,1.884552277624607086e-02,5.926968902349472046e-02,6.577452421188354492e-01,3.294927477836608887e-01,1.786108314990997314e-01,2.033846974372863770e-01
8.921390771865844727e-02,4.666756391525268555e-01,5.556255578994750977e-02,4.265883471816778183e-03,2.798559069633483887e-01,4.774745553731918335e-02,1.663945498876273632e-03,6.153945922851562500e+00,6.419279612600803375e-03,2.230656892061233521e-01,1.024325191974639893e-02,2.781153656542301178e-02,1.518894132459536195e-04,6.676764693111181259e-03,8.402109146118164062e-01,1.912366986274719238e+00,3.060794472694396973e-01,6.965108960866928101e-02,4.531655311584472656e-01,6.491990759968757629e-03,2.023001313209533691e-01,4.857681225985288620e-03,6.553356051445007324e-01,5.115026608109474182e-03,9.102208912372589111e-02,2.489721961319446564e-02,7.946261018514633179e-02,1.429543481208384037e-03,2.171488106250762939e-02,1.776034198701381683e-02,6.252343766391277313e-03,2.082010731101036072e-02,6.212396919727325439e-02,2.132192254066467285e-01,7.487972825765609741e-02,2.461605146527290344e-02,3.407805681228637695e+00,2.059724926948547363e-01,1.420577242970466614e-02,8.043365180492401123e-02,3.631302097346633673e-04,4.599765234161168337e-04,5.340728675946593285e-04,1.745719671249389648e+00,3.147873654961585999e-02,1.326191145926713943e-02,9.016577154397964478e-02,1.737407803535461426e+00,7.214090321213006973e-03,1.070110592991113663e-02,2.030461281538009644e-01,2.208153903484344482e-01,5.507348570972681046e-03,1.045306026935577393e-02,1.261366251856088638e-02,2.199139073491096497e-02,2.920106425881385803e-02,4.555431753396987915e-02,4.591957200318574905e-03,7.735943794250488281e-02,1.630354090593755245e-03,3.419300308451056480e-03,1.441121846437454224e-02,4.174691811203956604e-02,2.699737787246704102e+00,2.211259864270687103e-02,4.304178059101104736e-02,5.752117559313774109e-02,1.191255077719688416e-01,6.488107028417289257e-04,5.152856186032295227e-02,1.351064164191484451e-02,1.181965414434671402e-02,2.103861421346664429e-03,4.037886857986450195e-02,3.241230500862002373e-03,9.088225488085299730e-05,9.177062660455703735e-03,1.649295445531606674e-03,6.748465821146965027e-03,2.716637551784515381e-01,5.387002020142972469e-04,1.923977732658386230e-01,1.221047900617122650e-02,1.595248818397521973e+00,9.524493664503097534e-02,7.522398233413696289e-01,6.174970269203186035e-01,2.038899995386600494e-02,5.341049656271934509e-02,6.640886068344116211e-01,8.479171991348266602e-02,4.276193976402282715e-01,1.469073700718581676e-03,1.023900389671325684e+00,2.289465516805648804e-01,5.250555649399757385e-02,1.374969035387039185e-01,4.950784891843795776e-02,1.312597543001174927e-01
1.056871339678764343e-01,9.426628947257995605e-01,2.599272131919860840e-02,2.518574297428131104e-01,1.037631705403327942e-01,1.289064884185791016e-01,1.002052333205938339e-03,6.850420613773167133e-04,1.738491892814636230e+00,1.402594149112701416e-01,1.362073980271816254e-02,6.841985136270523071e-02,2.850037126336246729e-04,3.678230047225952148e-01,5.438413619995117188e-01,6.599851608276367188e+00,2.013207599520683289e-02,5.956671833992004395e-01,6.631039977073669434e-01,4.991813562810420990e-03,2.682196348905563354e-02,1.231132191605865955e-03,8.988385796546936035e-01,1.451212912797927856e-02,2.316866517066955566e-01,3.739514155313372612e-03,4.962536692619323730e-02,1.817634329199790955e-03,9.149530529975891113e-02,8.267492055892944336e-03,1.504292525351047516e-02,4.537622909992933273e-03,2.363988896831870079e-03,1.542907357215881348e-01,2.150654420256614685e-02,6.652937084436416626e-02,8.478605270385742188e+00,4.723226185888051987e-03,1.169542074203491211e-01,3.248924762010574341e-02,8.922378765419125557e-04,1.097114640288054943e-03,4.256058949977159500e-03,1.293780654668807983e-01,5.988568998873233795e-03,6.439779419451951981e-03,8.814059197902679443e-03,3.148713707923889160e-02,3.660883381962776184e-02,1.639234572649002075e-01,4.696139097213745117e-01,8.186258077621459961e-01,2.742624282836914062e-02,1.553741004317998886e-02,1.896105008199810982e-03,9.846802568063139915e-04,6.087732035666704178e-04,8.557650260627269745e-03,6.261629750952124596e-04,3.883096855133771896e-03,7.591427769511938095e-03,1.781084015965461731e-02,1.160279009491205215e-02,7.111147046089172363e-02,1.266720145940780640e-01,5.141070485115051270e-01,1.666093617677688599e-02,2.395034534856677055e-03,3.870037496089935303e-01,4.629324376583099365e-02,2.679800800979137421e-02,3.413603082299232483e-02,2.307045971974730492e-03,1.852793805301189423e-02,4.025573842227458954e-03,9.017030824907124043e-04,2.891710028052330017e-04,4.816929809749126434e-03,1.428276002407073975e-01,6.574002094566822052e-03,1.070481061935424805e+00,1.416035741567611694e-01,1.668228954076766968e-01,9.140673093497753143e-03,6.992715597152709961e-01,2.980181202292442322e-02,9.215774014592170715e-03,4.704526811838150024e-02,5.750790834426879883e-01,2.410843223333358765e-02,3.112537600100040436e-02,9.101001173257827759e-02,1.722024520859122276e-03,1.951242447830736637e-03,3.022686764597892761e-02,8.928449451923370361e-02,1.410155184566974640e-02,9.123118519783020020e-01,1.946170930750668049e-03,3.325277566909790039e-01
2.959042601287364960e-02,2.080882787704467773e+00,2.103803679347038269e-02,3.197953701019287109e+00,5.268007889389991760e-02,1.310630142688751221e-01,2.127187140285968781e-02,3.333202004432678223e-01,4.206012561917304993e-02,2.567387104034423828e+00,2.021077275276184082e-01,3.586053103208541870e-02,3.454708494246006012e-04,5.514596700668334961e-01,6.822278022766113281e+00,1.987883746623992920e-01,1.313799470663070679e-01,1.497188210487365723e-01,8.972243070602416992e-01,3.404769115149974823e-03,3.351244330406188965e-02,6.233274936676025391e-02,5.471494421362876892e-02,7.256236393004655838e-03,7.376694679260253906e-01,6.704806536436080933e-02,3.086947649717330933e-02,9.338532574474811554e-03,8.434810675680637360e-03,7.352424785494804382e-03,1.027784775942564011e-03,1.465027928352355957e-01,5.015734434127807617e-01,5.216882377862930298e-02,1.119343638420104980e+00,6.262256298214197159e-03,3.895248472690582275e-01,2.407114207744598389e-02,5.167753994464874268e-02,3.281614929437637329e-02,1.443753426428884268e-04,4.311765078455209732e-03,5.223451554775238037e-02,3.053649663925170898e-01,3.319404553622007370e-03,4.095181822776794434e-03,3.874957934021949768e-02,1.023611426353454590e+00,1.766990870237350464e-03,5.249674618244171143e-02,4.315365850925445557e-01,4.743099585175514221e-02,3.585863485932350159e-02,2.210885751992464066e-03,1.338243857026100159e-02,7.921953801997005939e-04,1.210930757224559784e-02,2.193006575107574463e-01,8.102103020064532757e-04,1.507405098527669907e-02,1.656091064214706421e-01,2.211410173913463950e-04,3.555479692295193672e-03,8.186452090740203857e-03,5.929736793041229248e-02,4.852116852998733521e-02,1.230037733912467957e-01,2.742992714047431946e-03,9.447427093982696533e-02,4.307965189218521118e-02,4.624924957752227783e-01,3.228277200832962990e-03,8.058591745793819427e-03,4.103309009224176407e-03,1.411846578121185303e-01,3.634986281394958496e-02,1.446515470743179321e-01,7.562339771538972855e-03,9.952183365821838379e-01,3.356529772281646729e-02,4.825633168220520020e-01,4.779680457431823015e-04,7.111360132694244385e-02,3.243719926103949547e-03,6.450600177049636841e-02,4.720176511909812689e-04,1.613067239522933960e-01,1.661778613924980164e-02,7.372127771377563477e-01,4.037373363971710205e-01,2.007483504712581635e-02,7.427642345428466797e-01,4.080677404999732971e-02,6.366507709026336670e-02,4.210457205772399902e-01,3.153595328330993652e-02,7.537735700607299805e-01,6.839000433683395386e-02,9.871648997068405151e-02,3.549551963806152344e-01
